 TITLE = "Cavity Iterative Residual History"
 variables="Iteration""Time(s)""Res1""Res2""Res3"
        1450   4.4250488281250007E-002  0.17762438024761679        1.8535442199474016E-002   1.8678554828581041E-002
        1460   4.4555664062500007E-002  0.17910174002210558        1.8236998240832688E-002   1.8259256599434236E-002
        1470   4.4860839843750007E-002  0.18052428489181563        1.7941195409877646E-002   1.7841300180174473E-002
        1480   4.5166015625000007E-002  0.18189264010759323        1.7648110663012220E-002   1.7424928656282177E-002
        1490   4.5471191406250007E-002  0.18320744544528816        1.7357820930487187E-002   1.7010406752485111E-002
        1500   4.5776367187500007E-002  0.18446934911862178        1.7070403204412901E-002   1.6598021708949598E-002
        1510   4.6081542968750007E-002  0.18567900305336532        1.6785934544242247E-002   1.6188084047749133E-002
        1520   4.6386718750000007E-002  0.18683705940595449        1.6504492000482335E-002   1.5780928229953251E-002
        1530   4.6691894531250007E-002  0.18794416820976453        1.6226152458603819E-002   1.5376913203280110E-002
        1540   4.6997070312500007E-002  0.18900097603238078        1.5950992406313161E-002   1.4976422839152622E-002
        1550   4.7302246093750007E-002  0.19000812552756341        1.5679087628532561E-002   1.4579866256048016E-002
        1560   4.7607421875000007E-002  0.19096625576642184        1.5410512835570747E-002   1.4187678023070036E-002
        1570   4.7912597656250007E-002  0.19187600323369633        1.5145341231060165E-002   1.3800318233525132E-002
        1580   4.8217773437500007E-002  0.19273800337709565        1.4883644027261148E-002   1.3418272432764822E-002
        1590   4.8522949218750007E-002  0.19355289260046124        1.4625489916282888E-002   1.3042051377482418E-002
        1600   4.8828125000000007E-002  0.19432131059509966        1.4370944506624099E-002   1.2672190594864585E-002
        1610   4.9133300781250007E-002  0.19504390290802495        1.4120069735180811E-002   1.2309249699388623E-002
        1620   4.9438476562500007E-002  0.19572132365097258        1.3872923265489893E-002   1.1953811412616831E-002
        1630   4.9743652343750007E-002  0.19635423825993065        1.3629557883457500E-002   1.1606480217218565E-002
        1640   5.0048828125000007E-002  0.19694332622143887        1.3390020902146435E-002   1.1267880561043823E-002
        1650   5.0354003906250007E-002  0.19748928368901900        1.3154353587357481E-002   1.0938654511122432E-002
        1660   5.0659179687500007E-002  0.19799282592067946        1.2922590615715511E-002   1.0619458742183336E-002
        1670   5.0964355468750007E-002  0.19845468947640180        1.2694759576761919E-002   1.0310960731492329E-002
        1680   5.1269531250000007E-002  0.19887563412276771        1.2470880530146156E-002   1.0013834024014089E-002
        1690   5.1574707031250007E-002  0.19925644440030579        1.2250965628401042E-002   9.7287524324020814E-003
        1700   5.1879882812500007E-002  0.19959793081759514        1.2035018814980815E-002   9.4563830490867543E-003
        1710   5.2185058593750007E-002  0.19990093064460954        1.1823035606239565E-002   9.1973779772037967E-003
        1720   5.2490234375000007E-002  0.20016630828606383        1.1615002964846306E-002   8.9523647376344995E-003
        1730   5.2795410156250007E-002  0.20039495522354839        1.1410899270785807E-002   8.7219353844534154E-003
        1740   5.3100585937500007E-002  0.20058778952296633        1.1210694394603262E-002   8.5066344619145057E-003
        1750   5.3405761718750007E-002  0.20074575491107174        1.1014349875945947E-002   8.3069460605479650E-003
        1760   5.3710937500000007E-002  0.20086981943173973        1.0821819208767004E-002   8.1232803708717362E-003
        1770   5.4016113281250007E-002  0.20096097369886576        1.0633048232822065E-002   7.9559602777112583E-003
        1780   5.4321289062500007E-002  0.20102022876851239        1.0447975629350880E-002   7.8052086675485174E-003
        1790   5.4626464843750007E-002  0.20104861365796650        1.0266533517129760E-002   7.6711372130451967E-003
        1800   5.4931640625000007E-002  0.20104717254380208        1.0088648143454308E-002   7.5537374297370442E-003
        1810   5.5236816406250007E-002  0.20101696167477459        9.9142406630984854E-003   7.4528747511269236E-003
        1820   5.5541992187500007E-002  0.20095904603843748        9.7432279969374910E-003   7.3682862311376532E-003
        1830   5.5847167968750007E-002  0.20087449582272796        9.5755237607471032E-003   7.2995822624416931E-003
        1840   5.6152343750000007E-002  0.20076438271547500        9.4110392537249746E-003   7.2462524166009316E-003
        1850   5.6457519531250007E-002  0.20062977608580512        9.2496844955425334E-003   7.2076752015918320E-003
        1860   5.6762695312500007E-002  0.20047173909180208        9.0913693002326497E-003   7.1831312356581255E-003
        1870   5.7067871093750007E-002  0.20029132475855882        8.9360043749537547E-003   7.1718190936508226E-003
        1880   5.7373046875000007E-002  0.20008957206995542        8.7835024316364873E-003   7.1728729234750996E-003
